frame,box_num,x1,y1,x2,y2,confidence
190,1,599.0782470703125,252.13836669921875,608.1417236328125,266.57025146484375,0.08676765114068985
191,1,595.43017578125,250.9888916015625,604.2548828125,264.8900146484375,0.47611740231513977
192,1,592.2672119140625,249.63430786132812,600.9141845703125,265.0223693847656,0.45777690410614014
200,1,563.0447998046875,258.95135498046875,572.47802734375,274.14349365234375,0.2419309765100479
201,1,560.3348388671875,261.063232421875,570.1844482421875,277.51220703125,0.687201738357544
203,1,550.759033203125,211.88900756835938,562.991943359375,227.9224853515625,0.05666014552116394
204,1,550.234619140625,272.42340087890625,560.225341796875,289.23541259765625,0.2661055326461792
204,2,550.6217041015625,213.158447265625,562.9930419921875,229.02304077148438,0.03140325844287872
205,1,547.3181762695312,275.74639892578125,557.5172729492188,291.47222900390625,0.6453114151954651
208,1,548.0733642578125,216.2294921875,559.7906494140625,232.85931396484375,0.030883045867085457
350,1,468.03082275390625,244.91622924804688,476.62884521484375,259.4082336425781,0.11815907061100006
355,1,455.0364990234375,246.914794921875,465.065185546875,262.764892578125,0.037759073078632355
356,1,454.2171630859375,243.61505126953125,463.9805908203125,259.46307373046875,0.32504966855049133
357,1,453.8193359375,240.26153564453125,463.27203369140625,257.18963623046875,0.2550411522388458
358,1,452.54718017578125,235.73114013671875,462.964599609375,251.34173583984375,0.6513366103172302
359,1,451.9420471191406,230.35821533203125,463.1459045410156,246.8337860107422,0.7183462381362915
360,1,452.343017578125,224.41995239257812,463.925048828125,241.84854125976562,0.6403710842132568
361,1,451.59161376953125,219.99444580078125,463.43109130859375,236.764404296875,0.8409814834594727
362,1,452.6496887207031,214.529052734375,464.2962341308594,231.56103515625,0.8490421772003174
363,1,454.22320556640625,208.14125061035156,466.2076416015625,225.8666534423828,0.6102963089942932
364,1,455.48333740234375,203.20892333984375,467.95916748046875,219.69830322265625,0.13250192999839783
394,1,542.968505859375,176.3668975830078,555.699951171875,194.58973693847656,0.043157078325748444
446,1,434.13916015625,170.44540405273438,446.0,189.65567016601562,0.0349263995885849
448,1,429.93902587890625,192.44496154785156,444.00897216796875,213.45945739746094,0.8579058647155762
449,1,428.28424072265625,204.7524871826172,443.43377685546875,226.10499572753906,0.84699946641922
450,1,427.03033447265625,216.19577026367188,441.66265869140625,237.54403686523438,0.820090115070343
451,1,425.3577880859375,227.40235900878906,440.31219482421875,250.4154052734375,0.0937938317656517
452,1,423.5902099609375,242.03140258789062,437.208251953125,263.0498352050781,0.10008563101291656
