frame,box_num,x1,y1,x2,y2,confidence
185,1,563.0816650390625,226.64918518066406,576.3095703125,247.2354736328125,0.4018416404724121
191,1,610.234375,209.32278442382812,622.861083984375,227.08847045898438,0.08550486713647842
193,1,624.74560546875,208.42974853515625,637.922607421875,225.91455078125,0.17668645083904266
194,1,631.2140502929688,208.83657836914062,644.4450073242188,226.39071655273438,0.036903202533721924
195,1,639.6629638671875,209.67337036132812,651.7259521484375,226.28652954101562,0.16780278086662292
196,1,646.643310546875,210.55816650390625,658.484375,226.83917236328125,0.26852744817733765
197,1,654.5969848632812,212.7207489013672,666.0160522460938,227.3169708251953,0.2582976818084717
198,1,660.3731079101562,214.27569580078125,672.4998168945312,229.40985107421875,0.6755843162536621
199,1,668.6183471679688,216.46035766601562,680.9837036132812,233.43972778320312,0.28143611550331116
200,1,675.4490966796875,220.46572875976562,686.9942626953125,235.78134155273438,0.2781539559364319
202,1,690.3385009765625,228.02801513671875,701.802978515625,243.77362060546875,0.35506492853164673
203,1,695.41552734375,231.758544921875,707.6953125,249.062744140625,0.07829005271196365
204,1,702.935791015625,237.140869140625,714.0357666015625,254.37823486328125,0.1689363270998001
211,1,751.6754760742188,285.3268737792969,761.7127075195312,301.9457092285156,0.03709224984049797
212,1,758.9708251953125,294.0599365234375,768.8873291015625,309.7806396484375,0.0786937028169632
286,1,645.21142578125,338.54541015625,654.1328125,355.06298828125,0.07520055770874023
358,1,6.262168884277344,270.3692626953125,17.942407608032227,291.9971923828125,0.03423641622066498
360,1,14.545475006103516,272.1357421875,25.884868621826172,290.90576171875,0.05866214632987976
