frame,box_num,x1,y1,x2,y2,confidence
203,1,349.9051513671875,359.06005859375,371.2354736328125,389.630859375,0.6886395812034607
204,1,365.09454345703125,350.6175842285156,385.06683349609375,378.6241760253906,0.7733274102210999
205,1,380.7246398925781,341.2806701660156,400.9941101074219,366.6831359863281,0.671955943107605
206,1,394.31689453125,330.07000732421875,415.546875,355.47027587890625,0.23718464374542236
206,2,397.1206970214844,335.13482666015625,417.4454650878906,363.84625244140625,0.1585584580898285
207,1,408.3361511230469,319.2560729980469,425.4777526855469,343.8376159667969,0.497756689786911
208,1,421.03460693359375,311.11273193359375,439.68756103515625,334.877685546875,0.6718657612800598
209,1,432.8180847167969,303.00140380859375,450.3807678222656,325.77410888671875,0.7166327834129333
210,1,446.0797424316406,294.25994873046875,461.7799987792969,315.82769775390625,0.7878674864768982
211,1,456.9834289550781,286.9310302734375,473.2169494628906,308.0797119140625,0.47111544013023376
212,1,468.3144226074219,281.13824462890625,483.2096252441406,301.08343505859375,0.8476598262786865
213,1,478.88671875,273.419677734375,492.8697509765625,293.3543701171875,0.7804685831069946
214,1,489.6790771484375,267.1158142089844,504.41357421875,287.3202209472656,0.32204699516296387
215,1,499.20489501953125,263.48956298828125,511.9920654296875,280.94000244140625,0.8519358038902283
216,1,509.41168212890625,256.5944519042969,521.5607299804688,274.8446350097656,0.7576048970222473
217,1,518.5592041015625,253.16342163085938,530.1431884765625,268.7615051269531,0.6055627465248108
218,1,526.989501953125,247.49114990234375,538.568359375,263.06182861328125,0.7928694486618042
219,1,534.7183227539062,243.89767456054688,545.7842407226562,258.9712829589844,0.6430051326751709
220,1,543.3671264648438,239.15740966796875,554.2638549804688,254.96527099609375,0.5644906163215637
221,1,550.237548828125,237.37173461914062,561.110595703125,251.98300170898438,0.6604734063148499
222,1,558.2462158203125,233.19921875,569.3099365234375,248.593017578125,0.7454036474227905
223,1,565.14501953125,230.69754028320312,575.5726318359375,244.31228637695312,0.8297518491744995
225,1,578.6776123046875,226.16470336914062,589.78564453125,241.65115356445312,0.48635849356651306
225,2,644.0975341796875,222.47412109375,655.963134765625,238.91595458984375,0.04441436752676964
227,1,591.018798828125,222.19488525390625,601.3916015625,234.46261596679688,0.10966195911169052
228,1,595.0111083984375,221.68505859375,604.8736572265625,233.72894287109375,0.44871786236763
232,1,592.3042602539062,242.52737426757812,602.4170532226562,258.0496520996094,0.33401039242744446
233,1,592.9407958984375,244.18124389648438,603.08447265625,258.8275451660156,0.6700241565704346
234,1,593.5313720703125,246.80728149414062,603.4840087890625,260.2361145019531,0.5694394707679749
235,1,593.6871337890625,248.5272216796875,603.4915771484375,260.8524169921875,0.21370570361614227
239,1,594.4218139648438,226.82638549804688,602.9398803710938,241.19766235351562,0.04340653866529465
240,1,593.4194946289062,226.18328857421875,602.3637084960938,241.141845703125,0.08341071009635925
241,1,590.9930419921875,225.23245239257812,601.0035400390625,241.17367553710938,0.03526480123400688
337,1,566.85302734375,249.96188354492188,574.808837890625,260.8114929199219,0.08561363071203232
338,1,565.9396362304688,246.960693359375,573.7789916992188,258.74444580078125,0.34344014525413513
339,1,563.45458984375,242.822509765625,571.5728759765625,256.9498291015625,0.32604777812957764
340,1,561.755859375,238.95391845703125,570.0477294921875,253.36407470703125,0.10238446295261383
341,1,561.0980224609375,235.9188232421875,570.0718994140625,248.787841796875,0.29325392842292786
342,1,560.4015502929688,232.11578369140625,569.6648559570312,244.72967529296875,0.10835197567939758
348,1,560.8797607421875,202.3671875,569.6353759765625,215.78103637695312,0.06940867751836777
349,1,561.35107421875,197.0688934326172,569.98828125,210.7389373779297,0.1889672577381134
355,1,581.6798095703125,314.47296142578125,591.0941162109375,330.66156005859375,0.1924285739660263
356,1,582.015380859375,314.40533447265625,591.62109375,331.21844482421875,0.3304117023944855
356,2,581.1707763671875,225.41859436035156,590.0556640625,240.7249755859375,0.04933346435427666
357,1,582.8056640625,314.60626220703125,591.90283203125,331.06439208984375,0.18822118639945984
357,2,580.737548828125,225.6255340576172,589.7919921875,240.79534912109375,0.16520613431930542
358,1,580.4942626953125,225.48001098632812,589.7325439453125,240.87728881835938,0.3671930134296417
358,2,583.3881225585938,315.0636291503906,592.2798461914062,331.0289611816406,0.11286015063524246
359,1,580.0169677734375,225.22787475585938,589.575927734375,240.86544799804688,0.3153705298900604
360,1,579.421630859375,225.24703979492188,589.1090087890625,240.89657592773438,0.22794003784656525
361,1,579.13330078125,225.146240234375,588.89794921875,240.8878173828125,0.09985238313674927
395,1,550.7367553710938,205.42059326171875,564.1183471679688,224.4901123046875,0.036629144102334976
409,1,455.608154296875,230.06484985351562,467.5087890625,246.59640502929688,0.37740105390548706
