frame,box_num,x1,y1,x2,y2,confidence
207,1,606.4249267578125,324.1015625,616.228271484375,338.96337890625,0.050247836858034134
208,1,631.0943603515625,285.05462646484375,639.7364501953125,299.30413818359375,0.04835907369852066
212,1,565.3541870117188,238.99282836914062,573.5951538085938,253.23361206054688,0.10452961921691895
213,1,566.622314453125,238.48272705078125,575.14892578125,252.42364501953125,0.0747421532869339
218,1,630.4359741210938,285.8788146972656,638.0376586914062,298.0744934082031,0.05101129412651062
221,1,567.5437622070312,262.15850830078125,575.4849243164062,274.55865478515625,0.07231895625591278
222,1,564.5520629882812,261.1287841796875,571.8388061523438,273.440673828125,0.47348207235336304
223,1,561.3630981445312,261.968017578125,568.7750854492188,274.13226318359375,0.2817889451980591
224,1,567.2681884765625,229.31982421875,576.4637451171875,243.393310546875,0.03162063658237457
226,1,546.7940673828125,261.3906555175781,555.7357177734375,274.2919616699219,0.03157791867852211
246,1,555.83154296875,193.5524444580078,568.52734375,212.09877014160156,0.09029949456453323
249,1,551.4000244140625,193.81350708007812,563.4246826171875,211.32150268554688,0.033470191061496735
272,1,525.1458740234375,204.56732177734375,538.4039306640625,225.99395751953125,0.03408309072256088
436,1,1205.8271484375,33.34854507446289,1220.7822265625,56.962982177734375,0.08556438982486725
