frame,box_num,x1,y1,x2,y2,confidence
85,1,562.7049560546875,433.8611145019531,583.5916137695312,464.2384948730469,0.044000573456287384
86,1,559.4335327148438,410.60614013671875,581.9869995117188,440.4994812011719,0.7892659902572632
87,1,576.9686889648438,408.8522644042969,605.4139404296875,439.0531311035156,0.49346911907196045
88,1,600.349365234375,407.7906188964844,631.1217041015625,439.0500183105469,0.688801646232605
89,1,624.9979248046875,404.4187316894531,652.612060546875,433.3475646972656,0.768120288848877
90,1,649.7672119140625,403.14697265625,676.2144165039062,429.65020751953125,0.82841557264328
91,1,670.740478515625,401.9716491699219,697.4421997070312,428.3269348144531,0.7845889925956726
92,1,694.1409912109375,400.1330871582031,718.6871948242188,426.8765563964844,0.8028708100318909
93,1,715.1561279296875,399.61871337890625,741.1934814453125,425.1744689941406,0.7627323865890503
94,1,734.769775390625,398.3450927734375,761.3388061523438,424.3701477050781,0.686499297618866
95,1,756.6854248046875,398.073486328125,782.820068359375,424.54888916015625,0.38781502842903137
96,1,775.9591064453125,399.8628845214844,802.0397338867188,426.2716369628906,0.7489603757858276
97,1,794.6524658203125,400.008544921875,821.439697265625,426.6265869140625,0.8135372400283813
98,1,815.5995483398438,400.5506286621094,839.7529907226562,425.8717346191406,0.8004112839698792
99,1,832.943603515625,400.57763671875,858.4544067382812,427.12994384765625,0.7610200047492981
100,1,851.1182250976562,402.75531005859375,874.3231811523438,427.45477294921875,0.2464323341846466
101,1,870.8952026367188,404.1462097167969,893.3977661132812,427.6186828613281,0.7822098135948181
102,1,887.9443359375,404.9410400390625,908.5594482421875,426.86993408203125,0.780947208404541
103,1,990.5408935546875,422.9184265136719,1005.0895385742188,445.1120910644531,0.40288621187210083
103,2,904.4046020507812,406.7889404296875,926.9785766601562,431.0638732910156,0.23816105723381042
104,1,993.3971557617188,424.3569030761719,1008.5253295898438,448.0364685058594,0.6321588754653931
105,1,994.51611328125,425.15277099609375,1010.2527465820312,449.73175048828125,0.45450401306152344
105,2,937.8997192382812,410.73333740234375,955.7389526367188,435.6943664550781,0.31287407875061035
106,1,994.8671264648438,425.83721923828125,1011.9669799804688,451.9833984375,0.4384936988353729
107,1,994.1354370117188,426.5108947753906,1011.0723266601562,451.3703918457031,0.14754679799079895
107,2,1106.284423828125,403.5704040527344,1124.052978515625,425.807373046875,0.04508217051625252
107,3,966.5859375,418.2406311035156,981.427001953125,439.2268981933594,0.040571510791778564
108,1,986.2306518554688,420.8367004394531,1006.4945678710938,445.2765197753906,0.14827965199947357
109,1,995.5739135742188,424.3463134765625,1016.2135620117188,453.73712158203125,0.11150635778903961
112,1,1000.2344970703125,422.07147216796875,1020.6932373046875,453.6207275390625,0.07028324902057648
113,1,1000.4430541992188,420.1036376953125,1020.7681274414062,452.18389892578125,0.19121593236923218
114,1,1000.69775390625,419.6699523925781,1020.6807861328125,451.7009582519531,0.07682163268327713
119,1,993.93408203125,420.62677001953125,1009.8558349609375,444.3929443359375,0.05775601416826248
120,1,993.375,417.7362976074219,1009.81640625,443.36968994140625,0.05409099906682968
